282.44	154.255
314.784	130.781
288.225	112.149
256.715	134.766
278.929	177.981
346.14	128.838
291.151	91.0578
227.006	137.722
275.269	200.573
375.448	126.504
294.607	71.8986
198.587	139.115
494.194	310.895
530.023	276.644
489.648	249.634
454.643	280.934
496.796	345.346
570.378	273.793
487.697	221.771
416.651	283.323
498.941	379.932
608.667	270.669
485.832	196.226
380.94	285.029
165.068	241.628
201.246	214.694
176.986	192.609
141.595	219.052
158.33	269.363
233.12	212.485
182.574	168.921
111.312	221.432
151.849	297.139
263.101	210.245
186.943	147.475
82.0259	222.614
